TIMESTAMP,ENCODER 1 TICKS,ENCODER 2 TICKS
30339316,1641986,141467398
30340316,1641986,141467398
30341316,1641986,141467398
30342315,1641986,141467398
30343316,1641986,141467398
30344316,1641986,141467398
30345316,1641986,141467398
30346316,1641986,141467398
30347316,1641986,141467398
30348315,1641986,141467398
30349316,1641986,141467398
30350316,1641986,141467398
30351316,1641986,141467398
30352316,1641986,141467398
30353315,1641986,141467398
30354315,1641986,141467398
30355315,1643056,141467398
30356315,1643056,141467398
30357315,1643056,141467398
30358316,1643056,141467398
30359315,1643056,141467398
30360316,1643056,141467398
30361316,1643056,141467398
30362566,1643056,141467398
30363315,1643056,141578686
30364315,1643056,141578686
30365816,1643056,141578686
30367316,1643056,141578686
30368315,1643056,141578686
30369315,1643056,141578686
30370316,1643056,141578686
30371316,1643056,141578686
30372315,1643056,141578686
30373315,1643056,141578686
30374316,1643056,141578686
30375316,1643056,141578686
30376316,1643056,141578686
30377316,1643056,141578686
30378315,1643056,141578686
30379316,1643056,141578686
30380316,1643056,141578686
30381315,1643056,141578686
30382316,1643056,141578686
30383316,1643056,141578686
30384315,1643056,141578686
30385315,1643056,141578686
30386315,1643056,141578686
30387316,1643056,141578686
30388315,1643056,141578686
30389316,1643056,141578686
30390316,1643056,141578686
30391316,1643056,141578686
30392316,1643056,141578686
30393316,1643056,141578686
30394316,1643056,141578686
30395316,1643056,141578686
30396316,1643056,141578686
30397315,1643056,141578686
30398316,1643056,141578686
30399316,1643056,141578686
30400316,1643056,141578686
30401316,1643056,141578686
30402315,1643056,141578686
30403315,1643056,141578686
30404315,1643056,141578686
30405316,1643056,141578686
30406316,1643056,141578686
30407316,1643056,141578686
30408315,1643056,141578686
30409316,1643056,141578686
