TIMESTAMP,ENCODER 1 TICKS,ENCODER 2 TICKS,MOTOR VELOCITY mRPM,TORQUE ACTUAL (%%),Ref Torque [mNm]
28792183,1863277,163849360,-57243,-65,-0.84375
28793183,1863277,163849360,-57243,-71,-0.84375
28794182,1863277,163849360,-57243,-82,-0.84375
28795183,1863277,163849360,-57243,-68,-0.84375
28796183,1863277,163849360,-57243,-68,-0.84375
28797183,1863277,163849360,-57243,-65,-0.84375
28798183,1863277,163849360,-57243,-71,-0.84375
28799183,1863277,163849360,-57243,-82,-0.84375
28800183,1863277,163849360,-57243,-79,-0.84375
28801183,1863277,163849360,-57243,-71,-0.84375
28802183,1863277,163849360,-57243,-79,-0.84375
28803184,1863277,163849360,-57243,-62,-0.84375
28804183,1863277,163849360,-57243,-68,-0.84375
28805183,1863277,163849360,-57243,-68,-0.84375
28806183,1863277,163849360,-57243,-48,-0.84375
28807183,1863277,163849360,-57243,-79,-0.84375
28808183,1863277,163849360,-57243,-62,-0.84375
28809183,1863277,163849360,-57243,-62,-0.84375
28810183,1863277,163849360,-57243,-65,-0.84375
28811183,1863277,163849360,-57243,-56,-0.84375
28812183,1863277,163849360,-57243,-59,-0.84375
28813183,1863277,163849360,-57243,-59,-0.84375
28814183,1863277,163849360,-57243,-62,-0.84375
28815183,1863277,163849360,-57243,-51,-0.84375
28816183,1863277,163849360,-57243,-65,-0.84375
28817183,1863277,163849360,-57243,-65,-0.84375
28817933,1863277,163849360,-57243,-73,-0.84375
28818933,1863277,163849360,-57243,-71,-0.84375
28820183,1863277,163849360,-57243,-73,-0.84375
28821183,1863277,163849360,-57243,-62,-0.84375
28822183,1863277,163849360,-57243,-85,-0.84375
28823183,1863277,163849360,-57243,-73,-0.84375
28824183,1863277,163849360,-57243,-71,-0.84375
28825183,1863277,163849360,-57243,-73,-0.84375
28826183,1863277,163849360,-57243,-65,-0.84375
28827183,1863277,163849360,-57243,-73,-0.84375
28828183,1863277,163849360,-57243,-73,-0.84375
